,MKT,Rf
2005-04-14,-0.00702365,0.000100601
2005-04-15,-0.02345812,9.98087E-05
2005-04-18,0.008054054,9.95445E-05
2005-04-19,0.005265698,9.95445E-05
2005-04-20,0.00189895,9.92803E-05
2005-04-21,0.001756927,9.92803E-05
2005-04-22,0.005718598,9.92803E-05
2005-04-25,-0.001807286,9.9016E-05
2005-04-26,-0.015140927,9.9016E-05
2005-04-27,-0.013363292,9.9016E-05
2005-04-28,-0.007006418,9.87517E-05
2005-04-29,0.007813014,9.79587E-05
2005-05-02,-0.005008602,9.79587E-05
2005-05-03,0.016994594,9.76943E-05
2005-05-04,0.01237424,9.79587E-05
2005-05-06,-0.006005208,9.79587E-05
2005-05-09,-0.000983747,9.79587E-05
2005-05-10,-0.011666738,9.79587E-05
2005-05-11,-0.002350062,9.79587E-05
2005-05-12,0.002149347,9.74299E-05
2005-05-13,0.006336724,9.6901E-05
2005-05-16,-0.002023594,9.66365E-05
2005-05-17,0.0034514,9.66365E-05
2005-05-18,0.02335655,9.6372E-05
2005-05-19,0.000105032,9.61074E-05
2005-05-20,-0.00119724,9.61074E-05
2005-05-23,0.000588823,9.6372E-05
2005-05-24,-0.01083427,9.61074E-05
2005-05-25,0.002772761,9.58429E-05
2005-05-26,0.018010192,9.55783E-05
2005-05-27,0.00846073,9.66365E-05
2005-05-30,0.001207381,9.66365E-05
2005-05-31,-0.000721493,9.61074E-05
2005-06-01,0.001413085,9.58429E-05
2005-06-02,0.005366266,9.55783E-05
2005-06-03,-0.005337623,9.55783E-05
2005-06-07,0.005500165,9.61074E-05
2005-06-08,0.011636721,9.61074E-05
2005-06-09,0.00325037,9.61074E-05
2005-06-10,-0.000302789,9.6372E-05
2005-06-13,-0.006804713,9.84874E-05
2005-06-14,0.01849047,9.84874E-05
2005-06-15,0.001197677,9.98087E-05
2005-06-16,0.00053831,9.92803E-05
2005-06-17,-0.008996891,9.92803E-05
2005-06-20,-0.004685065,9.9016E-05
2005-06-21,0.012282952,9.92803E-05
2005-06-22,0.008631442,0.000100337
2005-06-23,-0.00828057,0.000100337
2005-06-24,-0.011292559,9.95445E-05
2005-06-27,0.00366256,9.9016E-05
2005-06-28,0.004362949,9.9016E-05
2005-06-29,0.009088361,0.000100337
2005-06-30,0.009780194,0.000102185
2005-07-01,0.003624683,0.000101129
2005-07-04,-0.002838379,0.000102185
2005-07-05,0.000196307,0.000101657
2005-07-06,0.007664302,0.000101129
2005-07-07,-0.004742798,0.000100865
2005-07-08,0.018083076,0.000100601
2005-07-11,0.003315937,0.000100601
2005-07-12,0.006016017,0.000100601
2005-07-13,0.011207816,0.000101393
2005-07-14,-0.002194118,0.000101657
2005-07-15,0.002670819,0.000101657
2005-07-18,0.012283162,0.000101393
2005-07-19,-0.001004203,0.000101657
2005-07-20,0.000232688,0.000101393
2005-07-21,-0.00040013,0.000100601
2005-07-22,0.014410456,9.98087E-05
2005-07-25,0.000825915,9.98087E-05
2005-07-26,0.002228131,0.000100865
2005-07-27,0.01069504,0.000101129
2005-07-28,0.005947208,0.000101657
2005-07-29,0.004220321,0.000101657
2005-08-01,0.002553809,0.000103505
2005-08-02,-0.00153732,0.000102977
2005-08-03,-0.005120355,0.000103241
2005-08-04,-0.019822025,0.000103241
2005-08-05,-0.002496879,0.000103769
2005-08-08,0.012083119,0.000103769
2005-08-09,0.00462824,0.000104296
2005-08-10,0.017115291,0.000104033
2005-08-11,0.005739609,0.000104033
2005-08-12,-0.011758773,0.000103769
2005-08-16,-0.003294745,0.000103241
2005-08-17,-0.018450483,0.000103241
2005-08-18,-0.002589891,0.000103241
2005-08-19,0.024589863,0.000102977
2005-08-22,-0.00075223,0.000103505
2005-08-23,-0.0193845,0.000105351
2005-08-24,0.002814816,0.000105351
2005-08-25,-0.00978775,0.000105615
2005-08-26,-0.021526851,0.000105615
2005-08-29,0.008888596,0.000105615
2005-08-30,0.009994313,0.000105615
2005-08-31,0.021267758,0.000105088
2005-09-01,0.008550485,0.000105088
2005-09-02,-0.001191938,0.000104824
2005-09-05,0.007312696,0.000104824
2005-09-06,0.018117846,0.000105351
2005-09-07,0.001986019,0.000105879
2005-09-08,0.006321709,0.000108777
2005-09-09,0.005084599,0.00010983
2005-09-12,-0.000207189,0.000109567
2005-09-13,0.010922875,0.000110356
2005-09-14,-0.001007884,0.000110883
2005-09-15,0.003881702,0.000111935
2005-09-16,0.014308467,0.000114564
2005-09-20,0.004819763,0.00011509
2005-09-21,0.002757652,0.00011509
2005-09-22,-0.020075502,0.000115878
2005-09-23,0.025963534,0.000117453
2005-09-26,0.002669076,0.000119815
2005-09-27,0.01565768,0.000120601
2005-09-28,0.002156979,0.000118503
2005-09-29,-0.008292588,0.000118241
2005-09-30,0.017829502,0.000117453
2005-10-04,-0.012375481,0.000119552
2005-10-05,-0.020294932,0.000119552
2005-10-06,-0.001230779,0.000117716
2005-10-07,0.021789993,0.000117453
2005-10-10,0.013926237,0.000117453
2005-10-11,-0.021868244,0.000116928
2005-10-12,-0.019407424,0.000117191
2005-10-13,-0.002739979,0.000117978
2005-10-14,-0.011603384,0.000118765
2005-10-17,0.008381788,0.00011929
2005-10-18,-0.027895331,0.00011929
2005-10-19,0.007891565,0.000118241
2005-10-20,0.018283816,0.000118241
2005-10-21,0.000946362,0.000118503
2005-10-24,-0.002802634,0.000119028
2005-10-25,-0.00193011,0.000119552
2005-10-26,-0.01072095,0.000119552
2005-10-27,-0.021982921,0.000120339
2005-10-28,0.015244758,0.000119815
2005-10-31,0.026629595,0.000119552
2005-11-01,0.016342151,0.00011929
2005-11-02,0.007936245,0.000120077
2005-11-03,0.003292364,0.000120864
2005-11-04,-0.002872387,0.000121126
2005-11-07,0.006762579,0.00012165
2005-11-08,0.000717366,0.000122174
2005-11-09,0.005571893,0.000122436
2005-11-10,0.017570863,0.00012296
2005-11-11,0.001202114,0.00012296
2005-11-14,-0.002997702,0.00012296
2005-11-15,0.010607245,0.000123746
2005-11-16,0.001728274,0.000123746
2005-11-17,0.002284634,0.000123746
2005-11-18,-0.002711731,0.000123484
2005-11-21,-0.019151955,0.000123746
2005-11-22,0.030148654,0.000123484
2005-11-23,0.007558384,0.00012296
2005-11-24,0.001168993,0.000122698
2005-11-25,0.000402097,0.00012296
2005-11-28,-0.011099603,0.00012296
2005-11-29,0.014116213,0.000123222
2005-11-30,0.006582193,0.000123746
2005-12-01,0.003170033,0.00012427
2005-12-02,0.003839343,0.000124532
2005-12-05,0.004493784,0.000125579
2005-12-06,0.002793212,0.000125841
2005-12-07,-0.000415173,0.000126102
2005-12-08,-0.005120072,0.000125317
2005-12-09,0.012000729,0.000124532
2005-12-12,0.002437689,0.000125055
2005-12-13,-0.001653598,0.000125055
2005-12-14,0.002555705,0.00012427
2005-12-15,-0.012439447,0.00012427
2005-12-16,0.013898141,0.00012427
2005-12-19,0.001194565,0.000124008
2005-12-20,0.009813572,0.000124008
2005-12-21,-0.00242955,0.00012427
2005-12-22,0.006410683,0.000124532
2005-12-23,0.005913808,0.000124794
2005-12-26,0.004372719,0.000124794
2005-12-27,-0.003924138,0.000125055
2005-12-28,0.008193486,0.00012427
2005-12-29,0.00717719,0.000125055
2006-01-02,0.004030894,0.000125579
2006-01-03,0.005190448,0.000124794
2006-01-04,-0.004707191,0.000124008
2006-01-05,0.012375404,0.00012427
2006-01-06,-0.003149818,0.000124008
2006-01-09,-0.008549133,0.000123484
2006-01-10,-0.001575604,0.000124008
2006-01-11,0.006089994,0.000123746
2006-01-12,0.009767714,0.000123222
2006-01-13,0.003890474,0.00012296
2006-01-16,-0.022654541,0.000123484
2006-01-17,-0.026389269,0.000123484
2006-01-18,0.00571361,0.00012296
2006-01-19,-0.026355245,0.00012296
2006-01-20,-0.020644937,0.000122698
2006-01-23,0.022660182,0.000122698
2006-01-24,0.011877935,0.000123222
2006-01-25,0.007567463,0.00012296
2006-01-26,0.023515062,0.00012296
2006-01-27,0.011028774,0.00012296
2006-01-31,-0.017044927,0.00012296
2006-02-01,-0.001111943,0.00012296
2006-02-02,-0.029786677,0.00012296
2006-02-03,0.006104237,0.000123484
2006-02-06,-0.006976536,0.000123484
2006-02-07,-0.015980124,0.000123746
2006-02-08,0.008138887,0.000123746
2006-02-09,0.010267391,0.000122174
2006-02-10,-0.010814616,0.000122174
2006-02-13,0.00561785,0.000122174
2006-02-14,-0.018348002,0.00012165
2006-02-15,0.008037796,0.000121388
2006-02-16,0.014007243,0.000121388
2006-02-17,0.011645269,0.000121388
2006-02-20,-0.001305396,0.000121388
2006-02-21,-0.00438919,0.000121388
2006-02-22,0.01540378,0.000121388
2006-02-23,0.00337195,0.000121388
2006-02-24,0.006633378,0.000121388
2006-02-27,-0.002392936,0.000121912
2006-02-28,-0.002836124,0.000122174
2006-03-02,-0.028332237,0.000122436
2006-03-03,0.01189661,0.000122436
2006-03-06,-0.020888486,0.00012296
2006-03-07,-0.001989868,0.000123746
2006-03-08,-0.002161257,0.000123484
2006-03-09,0.006757117,0.000122698
2006-03-10,0.013794723,0.000122174
2006-03-13,-0.008951789,0.000122698
2006-03-14,0.005790545,0.000122436
2006-03-15,0.001499273,0.000122174
2006-03-16,0.003847363,0.000122436
2006-03-17,0.004153245,0.000121912
2006-03-20,-0.007455316,0.000121912
2006-03-21,-0.020065088,0.000122174
2006-03-22,0.001855203,0.000122174
2006-03-23,0.006835536,0.000122174
2006-03-24,0.00689509,0.000122436
2006-03-27,0.000729137,0.000122436
2006-03-28,0.001059107,0.000122174
2006-03-29,0.004066871,0.000121912
2006-03-30,0.016037186,0.000121912
2006-03-31,0.014820535,0.000122174
2006-04-03,0.004268889,0.00012296
2006-04-04,0.002258884,0.000123222
2006-04-05,0.005926107,0.000123222
2006-04-06,0.003836793,0.000123222
2006-04-07,-0.00290225,0.000122698
2006-04-10,-0.008732094,0.000123484
2006-04-11,-0.001796433,0.000123484
2006-04-12,0.015994623,0.000123484
2006-04-13,0.019207239,0.000123746
2006-04-14,-0.007042548,0.00012427
2006-04-17,0.003071776,0.00012427
2006-04-18,0.007596356,0.00012427
2006-04-19,-0.00256635,0.000124008
2006-04-20,0.011965276,0.000124008
2006-04-21,-0.014035595,0.000123484
2006-04-24,0.000146757,0.000123222
2006-04-25,0.014023687,0.000123746
2006-04-26,0.000902689,0.000123746
2006-04-27,-0.022581289,0.000123746
2006-04-28,0.01068513,0.000123222
2006-05-02,0.000188166,0.000123484
2006-05-03,0.004076172,0.000123746
2006-05-04,0.007779212,0.000123484
2006-05-08,-0.001232587,0.000123484
2006-05-09,0.00044814,0.000123484
2006-05-10,0.009379156,0.000123746
2006-05-11,-0.013313306,0.00012296
2006-05-12,-0.021602546,0.00012296
2006-05-15,-0.022539216,0.000123484
2006-05-16,0.014007568,0.000123484
2006-05-17,-0.025915646,0.00012296
2006-05-18,0.005230194,0.000122698
2006-05-19,-0.024557491,0.000121912
2006-05-22,-0.006521788,0.000122174
2006-05-23,0.002646895,0.000122698
2006-05-24,-0.028214013,0.000122436
2006-05-25,0.020582515,0.000122436
2006-05-26,0.005134487,0.000122436
2006-05-29,-0.008666737,0.000122174
2006-05-30,-0.017158686,0.00012165
2006-06-01,0.010771452,0.00012165
2006-06-02,-0.005668276,0.000121912
2006-06-05,-0.026720548,0.000121912
2006-06-07,-0.034503173,0.000122436
2006-06-08,0.010236034,0.000123222
2006-06-09,0.003390928,0.000123484
2006-06-12,-0.029019874,0.000123746
2006-06-13,0.014843919,0.000123746
2006-06-14,-0.001907132,0.000124008
2006-06-15,0.035091028,0.000124794
2006-06-16,-0.00833472,0.000125317
2006-06-19,-0.020644419,0.000126364
2006-06-20,0.001109452,0.000126887
2006-06-21,0.009485084,0.00012741
2006-06-22,-0.008241647,0.000127933
2006-06-23,0.007675278,0.000129241
2006-06-26,0.00766528,0.000129502
2006-06-27,-0.007077929,0.000130286
2006-06-28,0.019625255,0.000130547
2006-06-29,0.025439027,0.000130286
2006-06-30,-0.00041694,0.000128979
2006-07-03,-0.006712446,0.000128718
2006-07-04,-0.004720356,0.000128718
2006-07-05,-0.012415517,0.000128195
2006-07-06,0.007887908,0.000128195
2006-07-07,0.019906902,0.000129241
2006-07-10,0.000885099,0.000129763
2006-07-11,-0.002883639,0.000129502
2006-07-12,-0.008999838,0.000129763
2006-07-13,-0.023260338,0.000129502
2006-07-14,-0.017297013,0.000129241
2006-07-18,0.000186473,0.000128718
2006-07-19,0.032140396,0.000128979
2006-07-20,-0.001547161,0.000128456
2006-07-21,-0.006276891,0.000128456
2006-07-24,0.01299719,0.000128718
2006-07-25,-0.000539159,0.000129241
2006-07-26,0.013439347,0.000128979
2006-07-27,0.000617155,0.000128718
2006-07-28,0.000578226,0.000128718
2006-07-31,-0.008059669,0.000128195
2006-08-01,0.006020072,0.000127933
2006-08-02,-0.002362734,0.000128195
2006-08-03,0.00964359,0.000127933
2006-08-04,-0.011475573,0.000128195
2006-08-07,0.01671914,0.000127933
2006-08-08,0.002921211,0.00012741
2006-08-09,-0.008076476,0.000126887
2006-08-10,-0.009361271,0.000127672
2006-08-11,0.002329541,0.000126887
2006-08-14,0.015828771,0.000127672
2006-08-16,0.009250462,0.000127672
2006-08-17,0.002500414,0.000127149
2006-08-18,-0.007084366,0.000127149
2006-08-21,0.01005546,0.000127149
2006-08-22,-0.007498352,0.000126887
2006-08-23,-0.006958753,0.000126626
2006-08-24,0.010351668,0.000126887
2006-08-25,-0.001098281,0.000126887
2006-08-28,0.012591404,0.000126887
2006-08-29,-0.002424495,0.000126887
2006-08-30,0.008491445,0.000127149
2006-08-31,0.002905215,0.000127149
2006-09-01,0.001761666,0.000126626
2006-09-04,0.00160405,0.000126364
2006-09-05,-0.003107461,0.000126102
2006-09-06,-0.004303579,0.000126626
2006-09-07,0.002753169,0.000126102
2006-09-08,-0.01535918,0.000126102
2006-09-11,-0.004527465,0.000126102
2006-09-12,0.003832716,0.000125841
2006-09-13,0.019217931,0.000125579
2006-09-14,0.001729531,0.000125579
2006-09-15,0.009698038,0.000125317
2006-09-18,-0.000254675,0.000125317
2006-09-19,-0.005465992,0.000125317
2006-09-20,0.00025614,0.000124794
2006-09-21,-0.013469516,0.000124794
2006-09-22,0.005065338,0.00012427
2006-09-25,-0.008293918,0.00012427
2006-09-26,0.011949671,0.00012427
2006-09-27,0.008382168,0.00012427
2006-09-28,-1.45833E-05,0.00012427
2006-09-29,0.002048986,0.000123746
2006-10-02,-0.016169172,0.000124008
2006-10-04,-0.024112426,0.000123746
2006-10-09,0.006798545,0.000123746
2006-10-10,-0.002168071,0.000123746
2006-10-11,0.004745415,0.000124008
2006-10-12,0.012629714,0.000124008
2006-10-13,0.006021059,0.000124008
2006-10-16,-0.003994929,0.000124008
2006-10-17,0.002190483,0.000123746
2006-10-18,-0.000147682,0.000123746
2006-10-19,0.007518131,0.000123484
2006-10-20,0.000520436,0.000123484
2006-10-23,0.001135573,0.000123746
2006-10-24,0.003607757,0.000124532
2006-10-25,0.001618748,0.000124532
2006-10-26,-0.003319623,0.000124008
2006-10-27,-0.00948075,0.000124008
2006-10-30,0.006223684,0.000124532
2006-10-31,0.007181855,0.000124794
2006-11-01,0.006825045,0.00012427
2006-11-02,0.000108403,0.000124008
2006-11-03,-0.003389022,0.000124008
2006-11-06,0.005981772,0.000125055
2006-11-07,-0.005311941,0.000125055
2006-11-08,0.01403552,0.000126102
2006-11-09,-0.00265106,0.000125055
2006-11-10,0.000687812,0.000124794
2006-11-13,0.00764665,0.000125055
2006-11-14,0.003673519,0.000125579
2006-11-15,-0.001267221,0.000125579
2006-11-16,0.001041999,0.000125579
2006-11-17,-0.007088131,0.000125579
2006-11-20,0.00263156,0.000125579
2006-11-21,0.011835835,0.000126102
2006-11-22,-0.002326824,0.000126102
2006-11-23,0.001761519,0.000126887
2006-11-24,0.002391453,0.000126887
2006-11-27,-0.00958509,0.000127149
2006-11-28,0.007849972,0.000127933
2006-11-29,0.006790622,0.000128456
2006-11-30,0.001501177,0.000128979
2006-12-01,-0.005507683,0.000128979
2006-12-04,-0.004115082,0.000128718
2006-12-05,-0.00482898,0.000128718
2006-12-06,-0.002426206,0.000128195
2006-12-07,-0.014089201,0.000127933
2006-12-08,0.000215761,0.000127933
2006-12-11,-0.009886894,0.000128456
2006-12-12,0.00457523,0.000128456
2006-12-13,0.025374472,0.000128456
2006-12-14,0.002460554,0.000129241
2006-12-15,0.007989479,0.000129241
2006-12-18,-0.003816554,0.000129502
2006-12-19,0.010169776,0.000129502
2006-12-20,-0.004028344,0.000130025
2006-12-21,0.000710074,0.000130025
2006-12-22,-0.002483496,0.000130547
2006-12-26,-0.006150971,0.000132376
2006-12-27,0.00656796,0.000132376
2006-12-28,0.000557701,0.000132376
2007-01-02,-0.018052478,0.000132898
2007-01-03,-0.008557136,0.000132376
2007-01-04,-0.008251687,0.000132376
2007-01-05,-0.010788304,0.000131853
2007-01-08,0.00257512,0.000131853
2007-01-09,-0.013497388,0.000131853
2007-01-10,0.007021736,0.000131853
2007-01-11,0.016889937,0.000132114
2007-01-12,0.001865497,0.000132898
2007-01-15,-0.00089866,0.000133159
2007-01-16,-0.007361248,0.00013342
2007-01-17,0.002703917,0.00013342
2007-01-18,-0.016374954,0.00013342
2007-01-19,0.002094726,0.000133159
2007-01-22,-0.000234706,0.00013342
2007-01-23,0.014650537,0.000133681
2007-01-24,-0.000506124,0.000134463
2007-01-25,-0.007979108,0.000134463
2007-01-26,-0.006001473,0.000135246
2007-01-29,0.005590199,0.000134985
2007-01-30,-0.007652912,0.000134724
2007-01-31,0.016666299,0.000134463
2007-02-01,0.021867091,0.00013342
2007-02-02,0.003403767,0.000134202
2007-02-05,0.007496738,0.000134202
2007-02-06,-0.00160299,0.000133681
2007-02-07,-0.001900034,0.000133159
2007-02-08,0.002880063,0.000132898
2007-02-09,-0.009378852,0.000132898
2007-02-12,0.002934335,0.000132898
2007-02-13,0.012450298,0.000133159
2007-02-14,0.005243367,0.000132898
2007-02-15,0.003588177,0.000132114
2007-02-16,0.00286442,0.000132114
2007-02-20,-0.001087435,0.000132637
2007-02-21,0.009666662,0.000132376
2007-02-22,0.003050341,0.000132114
2007-02-23,0.000102049,0.000131853
2007-02-26,-0.010496384,0.000131592
2007-02-27,-0.025615289,0.000131853
2007-02-28,-0.00202492,0.000131853
2007-03-02,-0.027091419,0.000131853
2007-03-05,0.019460088,0.00013107
2007-03-06,0.005716607,0.000131331
2007-03-07,0.009171126,0.000130809
2007-03-08,-0.000217713,0.000130809
2007-03-09,0.012468565,0.000130809
2007-03-12,-0.003663283,0.00013107
2007-03-13,-0.019971449,0.000131331
2007-03-14,0.013898264,0.000130809
2007-03-15,0.000665765,0.000130809
2007-03-16,0.010862257,0.000130547
2007-03-19,0.000540394,0.000130809
2007-03-20,-0.00091402,0.000130809
2007-03-21,0.003936653,0.000130809
2007-03-22,-0.000793908,0.000130547
2007-03-23,0.00165126,0.000130286
2007-03-26,0.002386585,0.000130286
2007-03-27,-0.00928277,0.000130286
2007-03-28,0.007786128,0.000130025
2007-03-29,0.001102726,0.000130025
2007-03-30,0.004805342,0.000130025
2007-04-02,0.002891342,0.000130286
2007-04-03,0.013431255,0.000130809
2007-04-04,-0.000923548,0.00013107
2007-04-05,0.001423713,0.00013107
2007-04-06,0.011393727,0.000131331
2007-04-09,-0.001265772,0.000132376
2007-04-10,0.009511993,0.000132376
2007-04-11,0.008054605,0.000132637
2007-04-12,-0.003165947,0.000132637
2007-04-13,0.007404095,0.000132898
2007-04-16,-0.002206209,0.000133159
2007-04-17,0.003872673,0.000132898
2007-04-18,-0.013632395,0.000132637
2007-04-19,0.01282983,0.000132637
2007-04-20,0.007351215,0.000134202
2007-04-23,0.008003367,0.000133942
2007-04-24,-0.007168965,0.000133942
2007-04-25,0.004904403,0.000133942
2007-04-26,-0.006831366,0.000134463
2007-04-27,-0.000181521,0.000134985
2007-04-30,0.007171387,0.000135768
2007-05-02,0.004223267,0.000135768
2007-05-03,0.005051735,0.000135507
2007-05-04,0.010665034,0.000135507
2007-05-07,-0.001142345,0.000135768
2007-05-08,0.006805042,0.000136028
2007-05-09,0.003928657,0.00013655
2007-05-10,0.002425485,0.00013681
2007-05-11,0.001378184,0.00013681
2007-05-14,-0.010213169,0.00013681
2007-05-15,0.007065693,0.00013681
2007-05-16,0.00935899,0.00013681
2007-05-17,-0.002061179,0.000137332
2007-05-18,0.009893007,0.000137592
2007-05-21,0.009016091,0.000137592
2007-05-22,0.002258229,0.000137592
2007-05-23,-0.001232851,0.000137332
2007-05-25,0.008117673,0.00013681
2007-05-28,0.002346328,0.00013655
2007-05-29,0.000553617,0.000136289
2007-05-30,0.022968389,0.000136289
2007-05-31,0.009012823,0.000136289
2007-06-01,0.012439985,0.000136028
2007-06-04,0.002647345,0.000136028
2007-06-05,0.006227794,0.000136028
2007-06-07,-0.014694474,0.00013655
2007-06-08,-0.00620629,0.000137592
2007-06-11,0.007759705,0.000137853
2007-06-12,-0.00456101,0.000138113
2007-06-13,0.02740434,0.000137853
2007-06-14,0.00174092,0.000137592
2007-06-15,0.01953438,0.000137592
2007-06-18,0.000536837,0.000137592
2007-06-19,-0.013308626,0.000137592
2007-06-20,0.005858313,0.000137853
2007-06-21,-0.012963706,0.000138634
2007-06-22,-0.007481733,0.000138374
2007-06-25,-0.00465373,0.000138113
2007-06-26,-0.009402418,0.000138374
2007-06-27,0.010761064,0.000138113
2007-06-28,-0.00465249,0.000138113
2007-06-29,0.015915348,0.000138634
2007-07-02,0.019279081,0.000139155
2007-07-03,0.018227638,0.000139416
2007-07-04,0.005102235,0.000139937
2007-07-05,0.007154493,0.000140457
2007-07-06,0.012133196,0.000140457
2007-07-09,0.005808058,0.000140718
2007-07-10,-0.002412208,0.000140718
2007-07-11,0.010471121,0.000140457
2007-07-12,0.027846577,0.000141759
2007-07-13,-0.006836719,0.000142539
2007-07-16,-0.009648578,0.000142799
2007-07-18,0.003729217,0.000142539
2007-07-19,0.023551267,0.000142539
2007-07-20,0.004794458,0.000142539
2007-07-23,-0.000396377,0.000142279
2007-07-24,0.006003233,0.000142539
2007-07-25,-0.020297173,0.000141759
2007-07-26,-0.040905711,0.000141238
2007-07-27,0.012473317,0.000140718
2007-07-30,0.013929753,0.000140978
2007-07-31,-0.039735784,0.000140457
2007-08-01,-0.001820679,0.000139676
2007-08-02,0.012805776,0.000139937
2007-08-03,-0.011588875,0.000139676
2007-08-06,0.002571359,0.000139416
2007-08-07,0.023437752,0.000139676
2007-08-08,0.002768715,0.000139937
2007-08-09,-0.042013329,0.000141238
2007-08-10,0.0113591,0.000140457
2007-08-13,-0.016963542,0.000140978
2007-08-14,-0.069261616,0.000141238
2007-08-16,-0.031862079,0.000140718
2007-08-17,0.056896225,0.000140718
2007-08-20,0.002836068,0.000141238
2007-08-21,0.013431787,0.000141238
2007-08-22,0.022858767,0.000141759
2007-08-23,-0.004661836,0.000142019
2007-08-24,0.00653146,0.000141759
2007-08-27,0.014575465,0.000142279
2007-08-28,-0.001705561,0.000142799
2007-08-29,0.008493092,0.000143059
2007-08-30,0.017125482,0.000143059
2007-08-31,0.004574961,0.000143839
2007-09-03,-0.003757021,0.000144099
2007-09-04,-0.004880677,0.000144099
2007-09-05,0.012446465,0.000144099
2007-09-06,-0.002070086,0.000144099
2007-09-07,-0.02601199,0.000143579
2007-09-10,0.006258613,0.000143319
2007-09-11,-0.018318032,0.000143839
2007-09-12,0.019023777,0.000143319
2007-09-13,0.011904633,0.000143319
2007-09-14,0.000887691,0.000143579
2007-09-17,-0.017668619,0.000143839
2007-09-18,0.03483066,0.000143839
2007-09-19,0.003321683,0.000144099
2007-09-20,0.005390341,0.000144359
2007-09-21,0.013557309,0.000144619
2007-09-27,0.000616878,0.000145139
2007-09-28,0.008317578,0.000145139
2007-10-01,0.026199004,0.000145139
2007-10-02,-0.005208307,0.000145139
2007-10-04,-0.003778199,0.000144359
2007-10-05,0.008411697,0.000143839
2007-10-08,0.000650828,0.000144099
2007-10-09,0.013400327,0.000144359
2007-10-10,0.008686407,0.000144359
2007-10-11,-0.015741798,0.000144359
2007-10-12,0.004416612,0.000144619
2007-10-15,-0.014557407,0.000144879
2007-10-16,-0.010878669,0.000144619
2007-10-17,0.010660605,0.000144359
2007-10-18,-0.017450588,0.000144359
2007-10-19,-0.033648038,0.000143579
2007-10-22,0.023200845,0.000142799
2007-10-23,-0.007505211,0.000143059
2007-10-24,0.022442794,0.000142799
2007-10-25,0.025956747,0.000143319
2007-10-26,0.017188841,0.000143319
2007-10-29,-0.00511411,0.000143579
2007-10-30,0.006080775,0.000143839
2007-10-31,-0.000828147,0.000144099
2007-11-01,-0.021229776,0.000144619
2007-11-02,-0.001772856,0.000144099
2007-11-05,0.019089574,0.000144359
2007-11-06,-0.005379118,0.000144359
2007-11-07,-0.031142478,0.000144099
2007-11-08,0.005511326,0.000143579
2007-11-09,-0.033685511,0.000143839
2007-11-12,0.004923522,0.000144099
2007-11-13,0.020534019,0.000144099
2007-11-14,-0.012592645,0.000144359
2007-11-15,-0.011058971,0.000144619
2007-11-16,-0.016992005,0.000144879
2007-11-19,-0.011212219,0.000145139
2007-11-20,-0.034851301,0.000145139
2007-11-21,-0.00441065,0.000146178
2007-11-22,-0.014530133,0.000146178
2007-11-23,0.04650625,0.000145659
2007-11-26,0.002403885,0.000146178
2007-11-27,-0.013496147,0.000146178
2007-11-28,0.023366345,0.000148515
2007-11-29,0.015147319,0.000150332
2007-11-30,-0.001873033,0.000148775
2007-12-03,0.00809491,0.000148775
2007-12-04,0.010621379,0.000149553
2007-12-05,0.007723661,0.00015111
2007-12-06,-0.009650978,0.00015111
2007-12-07,-0.014423673,0.000152665
2007-12-10,0.009782734,0.000152665
2007-12-11,0.001236319,0.000152665
2007-12-12,-0.005992373,0.000152406
2007-12-13,-0.010882614,0.000151887
2007-12-14,-0.02914435,0.000151887
2007-12-17,0.011767456,0.000152147
2007-12-18,-0.009186288,0.000152406
2007-12-20,0.018407369,0.000152147
2007-12-21,0.021907875,0.000152147
2007-12-24,-0.006642459,0.000152665
2007-12-26,0.000996476,0.000152406
2007-12-27,-0.006020056,0.000152147
2007-12-28,-0.023024252,0.000152147
2008-01-02,-0.000388465,0.000155255
2008-01-03,0.006028941,0.000155255
2008-01-04,-0.01757605,0.000154479
2008-01-07,-0.00268139,0.000153442
2008-01-08,0.009987789,0.000153183
2008-01-09,-0.010675153,0.000152147
2008-01-10,-0.023295959,0.00015085
2008-01-11,-0.009196138,0.000148515
2008-01-14,-0.010719868,0.000148515
2008-01-15,-0.024030453,0.000146958
2008-01-16,0.010897552,0.000146178
2008-01-17,0.00648081,0.000147737
2008-01-18,-0.029491791,0.000146178
2008-01-21,-0.044275226,0.000145659
2008-01-22,0.012057029,0.000144619
2008-01-23,0.021235308,0.000137853
2008-01-24,0.017684907,0.000137853
2008-01-25,-0.038536761,0.000139155
2008-01-28,0.006588044,0.000137332
2008-01-29,-0.029824594,0.000137332
2008-01-30,0.022415768,0.000137071
2008-01-31,0.006062732,0.000135507
2008-02-01,0.034015894,0.000135507
2008-02-04,0.003810358,0.00013655
2008-02-05,-0.032948832,0.000136028
2008-02-11,0.001596909,0.000135507
2008-02-12,-0.007004241,0.000135246
2008-02-13,0.040244396,0.000133681
2008-02-14,-0.001578839,0.00013342
2008-02-15,0.000867374,0.000132637
2008-02-18,0.014314012,0.000132114
2008-02-19,-0.018953572,0.000132637
2008-02-20,0.00974578,0.000132376
2008-02-21,-0.010508343,0.00013342
2008-02-22,0.013448368,0.000132637
2008-02-25,0,0.000133159
2008-02-26,0.006880694,0.00013342
2008-02-27,0.008879126,0.000133159
2008-02-28,-0.01414032,0.000132898
2008-02-29,-0.023305407,0.000132114
2008-03-03,0.002661913,0.000131331
