,Mkt-Rf,SMB,HML,Rf
2017-06-30,0.017702963982919095,-0.002626523130563633,0.005165995393129787,0.0012160009907962177
2017-07-31,0.003378401143547825,-0.022116218669266507,0.011972461821305066,0.0011872170754430034
2017-08-31,-0.01766985070887064,0.0120136724310456,-0.016001637850568868,0.0012217566817096515
2017-09-29,0.011961160777441374,-0.0711273656435891,-0.03267664012441836,0.0012751850093974948
2017-10-31,0.05239754238408659,-0.029248431405414322,-0.03222966766878958,0.0014598874438085385
2017-11-30,-0.020139444401417603,0.03794485528335367,-0.014113403819860395,0.001490224886709468
2017-12-28,-0.005128570478887217,-0.004973042992280555,-0.022485009617318925,0.0015426766100388178
2018-01-31,0.03857100513679809,0.06581418757825794,0.0028455704232076967,0.0015385799071130357
2018-02-28,-0.05573529108063704,0.018672423560142107,-0.0038331636305697775,0.0015361217968765661
2018-03-30,0.006058267536043448,0.016399826046335463,-0.04689802948263415,0.001559061578714882
2018-04-30,0.02688424902723644,0.03060019975457806,0.038658031081689345,0.001543495928505001
2018-05-31,-0.03825165224038166,0.050507250312322394,0.022400841398550236,0.0015295665117840418
2018-06-29,-0.04151535132262398,-0.036185046901361324,-0.023457734432000776,0.001532024799002496
2018-07-31,-0.014828392592849727,-0.0148367850275139,0.01028206259530423,0.0015574232145261213
2018-08-31,0.010559667591760271,0.015752441834704027,-0.033041458017795525,0.0014738275242613952
2018-09-28,0.007126181650007491,-0.015423734303127391,0.04074489352126734,0.0015656147406799548
2018-10-31,-0.13530912370808224,-0.06697280620408488,0.019105816312898483,0.0015615190697231274
2018-11-30,0.031537938851231836,0.03817118386478178,0.0003181358410610652,0.0015557848208560543
2018-12-28,-0.028141308974647075,-0.004810489190414468,0.050048344818352436,0.0015205522240770986
2019-01-31,0.0787482058876202,0.03490878124625589,-0.010439706828289,0.001509897824212958
2019-02-28,-0.00579087478172122,-0.008283033903331308,-0.01937077400718983,0.0015230107546899685
2019-03-29,-0.026404590419044634,0.029959513872007387,-0.022866293181231546,0.0014574272080254413
2019-04-30,0.02795000238489051,0.024305687843393223,-0.008523689108142024,0.0014426643970049113
2019-05-31,-0.07479825952404405,0.02573149596083811,0.016619900888322645,0.0013499320221039834
2019-06-28,0.04225138236980752,0.009660525885002352,-0.0045394631542547,0.001280115274358673
2019-07-31,-0.050933826859340996,-0.04580806798819453,0.014144206848590427,0.0011501958035919913
2019-08-30,-0.0290114414167828,0.015095330393287216,-0.00016931426755578335,0.0009755815960819092
2019-09-30,0.0473055333602725,-0.012684545379194258,0.013492508062309554,0.001104103846949922
2019-10-31,0.008743566956578245,-0.010138136777752497,-0.06842664553041145,0.0011592468385308585
2019-11-29,0.0010000528189049937,-0.008977607842324648,0.027952780422095532,0.0011501958035919913
2019-12-30,0.051410372970388744,-0.020170963285740015,-0.014589967611901084,0.0011337370700335025
2020-01-31,-0.0368553834952764,0.008462040433390224,-0.03197610138219591,0.0010629305792335675
2020-02-28,-0.06324078693990182,-0.002175450317781047,-0.03306611984662223,0.0009475462284374014
2020-03-31,-0.11778069889406814,-0.019918947381394977,-0.11976008154036122,0.0008361440100967954
2020-04-29,0.10927018233541154,0.07835857314881367,0.01273420275465803,0.000678297124762528
2020-05-29,0.041586101699687544,0.034324355886774065,-0.020873135014186445,0.0005384028085175796
2020-06-30,0.03822929931749534,-0.036327660984484554,-0.03613162514127844,0.0005615954400923773
2020-07-15,0.03516841091504084,0.020917315350226166,-0.016318193881154214,0.0005375743908648811
