Code,,1989-12,1990-12,1991-12,1992-12,1993-12,1994-12,1995-12,1996-12,1997-12,1998-12,1999-12,2000-12,2001-12,2002-12,2003-12,2004-12,2005-12,2006-12,2007-12,2008-12,2009-12,2010-12,2011-12,2012-12,2013-12,2014-12,2015-12,2016-12,2017-12,2018-12,2019-12,2020-07
A067570,자본총계,,,,,,,,,,,3148853.000000 ,9321057.000000 ,9110738.000000 ,11094088.000000 ,13116618.000000 ,12231152.000000 ,12504524.000000 ,21881400.000000 ,23020304.000000 ,32134274.000000 ,37097914.000000 ,43317846.000000 ,63407914.000000 ,89837435.000000 ,143208810.750000 ,136385403.560000 ,130930421.680000 ,155103238.320000 ,179445467.910000 ,178488361.300000 ,182906972.580000 ,
A067570,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A067570,이연법인세자산,,,,,,,,,,,,,,,166808.000000 ,248540.000000 ,394257.000000 ,602667.000000 ,621589.000000 ,93931.000000 ,135296.000000 ,775019.000000 ,,5740562.000000 ,7951075.600000 ,7297356.110000 ,6249473.990000 ,4584301.420000 ,2454563.250000 ,3740075.060000 ,5759911.510000 ,
A067570,영업이익,,,,,,,,,,,597942.000000 ,750404.000000 ,324094.000000 ,1633407.000000 ,1005567.000000 ,-2415060.000000 ,-849498.000000 ,1551498.000000 ,-1052002.000000 ,2191964.000000 ,2495401.000000 ,6356699.000000 ,5143935.000000 ,21051736.000000 ,24707846.050000 ,15812970.660000 ,15308325.790000 ,21541481.420000 ,11354446.210000 ,3021967.340000 ,26916837.150000 ,
A067570,자산총계,,,,,,,,,,,16248428.000000 ,21966356.000000 ,22578350.000000 ,28306864.000000 ,34010334.000000 ,73668467.000000 ,105413305.000000 ,96491787.000000 ,99096478.000000 ,116280618.000000 ,133918703.000000 ,146515146.000000 ,187054699.000000 ,286178471.000000 ,338703944.660000 ,313476694.010000 ,372185612.530000 ,442982962.720000 ,466432212.760000 ,723704126.570000 ,794647171.670000 ,
A133820,자본총계,,,,,,,,,,,,,,,,,,,14792192.000000 ,27454964.000000 ,22523741.000000 ,33662665.000000 ,34563166.310000 ,39536649.810000 ,57784279.190000 ,104989754.210000 ,100962366.310000 ,101679600.750000 ,99634758.000000 ,100756379.500000 ,92144261.800000 ,
A133820,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A133820,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,,124491.900000 ,,,119646.330000 ,436556.040000 ,1431394.900000 ,1416511.150000 ,2129660.140000 ,2519621.390000 ,
A133820,영업이익,,,,,,,,,,,,,,,,,,,-184857.000000 ,-707281.000000 ,632530.000000 ,6195184.000000 ,8437542.880000 ,13736162.160000 ,24100039.630000 ,25385695.050000 ,5743343.650000 ,4163803.040000 ,4656973.600000 ,6274492.950000 ,-2835662.660000 ,
A133820,자산총계,,,,,,,,,,,,,,,,,,,21583559.000000 ,114612642.000000 ,204794956.000000 ,207167295.000000 ,216888176.600000 ,203716987.250000 ,202715486.420000 ,253345300.550000 ,222662316.390000 ,226509854.130000 ,215737385.380000 ,228133466.550000 ,210800584.640000 ,
A078860,자본총계,,,,,,,,,,,,,,,3117917.000000 ,5449612.000000 ,6677941.000000 ,11763681.000000 ,15046349.000000 ,16611589.000000 ,4174886.000000 ,1576247.000000 ,4316388.060000 ,6514861.190000 ,5930774.310000 ,7971771.700000 ,48829357.470000 ,79409235.950000 ,69649680.680000 ,92177843.200000 ,110774875.250000 ,
A078860,우선주자본금,,,,,,,,,,,,,,,,150000.000000 ,150000.000000 ,,,,,,,,,,,,,,,
A078860,이연법인세자산,,,,,,,,,,,,,,,167428.000000 ,489312.000000 ,440667.000000 ,399592.000000 ,337053.000000 ,367838.000000 ,959959.000000 ,520364.000000 ,,,,,,,,,,
A078860,영업이익,,,,,,,,,,,,,,,776430.000000 ,491140.000000 ,1392136.000000 ,2237576.000000 ,2838773.000000 ,-271225.000000 ,-1988677.000000 ,-4101885.000000 ,701976.130000 ,1003394.370000 ,-627116.840000 ,-3438967.340000 ,1575242.070000 ,-2192502.700000 ,-146970.190000 ,-5746756.820000 ,578277.560000 ,
A078860,자산총계,,,,,,,,,,,,,,,4529224.000000 ,7239751.000000 ,10455924.000000 ,15837950.000000 ,19772056.000000 ,19526074.000000 ,20608917.000000 ,9422934.000000 ,8477724.680000 ,16634319.850000 ,12180298.670000 ,12332037.010000 ,68751052.790000 ,86769269.670000 ,84844704.190000 ,136720226.590000 ,156580008.510000 ,
A079810,자본총계,,,,,,,,,,,,,1353578.000000 ,2941901.000000 ,8545630.000000 ,14652765.000000 ,21256188.000000 ,22677319.000000 ,18168713.000000 ,21273694.000000 ,21556774.000000 ,27751512.000000 ,25482924.460000 ,26389304.310000 ,24684754.110000 ,22330030.580000 ,25875525.630000 ,20867231.640000 ,28239688.130000 ,17686667.810000 ,18115673.930000 ,
A079810,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A079810,이연법인세자산,,,,,,,,,,,,,,,572858.000000 ,322573.000000 ,904327.000000 ,1553308.000000 ,,,,585544.000000 ,635770.460000 ,676050.560000 ,353389.350000 ,,,,,,,
A079810,영업이익,,,,,,,,,,,,,98344.000000 ,2009242.000000 ,3027400.000000 ,7588682.000000 ,207347.000000 ,1094771.000000 ,-2603001.000000 ,2104089.000000 ,-1214105.000000 ,3808339.000000 ,-1012723.320000 ,146760.440000 ,-332989.590000 ,-2632978.080000 ,2841602.180000 ,-5997325.530000 ,2339681.870000 ,-11927153.150000 ,-6453853.910000 ,
A079810,자산총계,,,,,,,,,,,,,2884227.000000 ,8735531.000000 ,14347779.000000 ,25192354.000000 ,29551508.000000 ,35077968.000000 ,27243090.000000 ,30994753.000000 ,27393315.000000 ,37156295.000000 ,32536666.140000 ,31971403.100000 ,28940330.310000 ,25367987.470000 ,41210194.610000 ,60570508.350000 ,74466202.910000 ,60037161.450000 ,46017809.100000 ,
A010660,자본총계,19239763.000000 ,22314102.000000 ,32469552.000000 ,31407438.000000 ,30330201.000000 ,31168942.000000 ,32830282.000000 ,32335698.000000 ,32227794.000000 ,29426810.000000 ,30192916.000000 ,56690637.000000 ,58072057.000000 ,59027945.000000 ,60944663.000000 ,64038513.000000 ,68337085.000000 ,70491902.000000 ,73749514.000000 ,78421359.000000 ,82165838.000000 ,90955435.000000 ,104846044.840000 ,115202880.460000 ,122281676.160000 ,126331980.330000 ,126249999.890000 ,122780207.000000 ,123137409.080000 ,124320444.670000 ,124593352.110000 ,
A010660,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A010660,이연법인세자산,,,,,,,,,,,,903008.000000 ,1237236.000000 ,744801.000000 ,328937.000000 ,257801.000000 ,,,,,62831.000000 ,,301030.160000 ,,247191.310000 ,1009657.370000 ,2215129.170000 ,3010561.040000 ,3593871.640000 ,2868355.910000 ,2911694.850000 ,
A010660,영업이익,3822142.000000 ,5265013.000000 ,4825701.000000 ,-506768.000000 ,45392.000000 ,2654875.000000 ,3302034.000000 ,344814.000000 ,-755890.000000 ,-5089136.000000 ,1095647.000000 ,2483548.000000 ,2814740.000000 ,4664961.000000 ,4253742.000000 ,6071178.000000 ,6986675.000000 ,3967621.000000 ,3611291.000000 ,6088810.000000 ,4303456.000000 ,12614542.000000 ,17085051.490000 ,12833937.190000 ,8867451.940000 ,6466995.630000 ,3762562.500000 ,-263593.570000 ,291962.060000 ,-3123790.140000 ,-9289330.810000 ,
A010660,자산총계,38130593.000000 ,40410571.000000 ,50780190.000000 ,54422927.000000 ,62417887.000000 ,68539977.000000 ,72356762.000000 ,77961908.000000 ,74936649.000000 ,57630618.000000 ,65894682.000000 ,99625438.000000 ,103110564.000000 ,96916597.000000 ,99416659.000000 ,100484994.000000 ,102346816.000000 ,102274621.000000 ,106921890.000000 ,123080126.000000 ,131978963.000000 ,149861078.000000 ,194379195.400000 ,175333825.170000 ,173810242.010000 ,182929706.960000 ,159783819.500000 ,161556567.250000 ,156771477.100000 ,162119605.100000 ,158315534.840000 ,
A017040,자본총계,4689267.000000 ,7913282.000000 ,8621420.000000 ,14084569.000000 ,14802114.000000 ,15115129.000000 ,20083073.000000 ,30714574.000000 ,23272442.000000 ,-31026095.000000 ,-5744444.000000 ,-6494045.000000 ,35946689.000000 ,38166624.000000 ,38741948.000000 ,38958862.000000 ,43276369.000000 ,50819976.000000 ,52327751.000000 ,52636479.000000 ,52305690.000000 ,52536036.000000 ,62936103.280000 ,62992203.540000 ,69847678.440000 ,78696029.520000 ,87829336.420000 ,98063359.630000 ,96648221.000000 ,98748349.040000 ,105398860.460000 ,
A017040,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A017040,이연법인세자산,,,,,,,,,,,,,,,,,1606629.000000 ,1277244.000000 ,527868.000000 ,380971.000000 ,349146.000000 ,848693.000000 ,2741628.130000 ,2770710.070000 ,1648559.630000 ,1480912.850000 ,1446012.000000 ,883091.510000 ,821014.000000 ,1644405.820000 ,2195201.910000 ,
A017040,영업이익,1346250.000000 ,1142921.000000 ,1678956.000000 ,1740053.000000 ,1753068.000000 ,1398012.000000 ,2503294.000000 ,1630185.000000 ,-1375040.000000 ,-2032290.000000 ,2175261.000000 ,1067506.000000 ,1210701.000000 ,3380803.000000 ,334547.000000 ,145194.000000 ,-350386.000000 ,1008593.000000 ,323337.000000 ,512269.000000 ,1777403.000000 ,2312128.000000 ,523657.210000 ,4187750.490000 ,10781482.560000 ,12461661.560000 ,3790376.040000 ,3616733.350000 ,2197753.000000 ,2850771.490000 ,7985837.020000 ,
A017040,자산총계,13846922.000000 ,17284596.000000 ,21664778.000000 ,31921481.000000 ,32912606.000000 ,40488706.000000 ,49444496.000000 ,80533715.000000 ,97922250.000000 ,32199480.000000 ,32001452.000000 ,32839178.000000 ,42817793.000000 ,46783487.000000 ,54324845.000000 ,52887131.000000 ,66844604.000000 ,68008310.000000 ,76629724.000000 ,88033798.000000 ,82913729.000000 ,88548003.000000 ,123886510.890000 ,131064345.130000 ,120910763.610000 ,138580023.210000 ,131457603.340000 ,146859318.690000 ,152717140.000000 ,151823119.340000 ,156712705.140000 ,
A043910,자본총계,,,,,,,,,,,,4335315.000000 ,4512753.000000 ,5301996.000000 ,7114985.000000 ,9007141.000000 ,13453966.000000 ,13294781.000000 ,43575843.000000 ,21872244.000000 ,45287861.000000 ,46850127.000000 ,32403058.630000 ,39465277.440000 ,34384884.370000 ,12382894.370000 ,20248103.560000 ,18461719.700000 ,30523351.980000 ,31134063.590000 ,45152028.210000 ,
A043910,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A043910,이연법인세자산,,,,,,,,,,,,,9327.000000 ,42776.000000 ,93975.000000 ,74306.000000 ,163313.000000 ,324606.000000 ,,,,,,,,,,,,,,
A043910,영업이익,,,,,,,,,,,,10121.000000 ,140020.000000 ,971718.000000 ,2466024.000000 ,2640511.000000 ,564559.000000 ,-23451.000000 ,2895370.000000 ,-4402264.000000 ,1612134.000000 ,-229784.000000 ,-7172383.760000 ,-7090955.000000 ,148072.970000 ,522870.460000 ,395416.730000 ,-5197103.940000 ,-4382461.780000 ,558504.260000 ,813589.630000 ,
A043910,자산총계,,,,,,,,,,,,4627413.000000 ,5394558.000000 ,7637930.000000 ,10584936.000000 ,13457769.000000 ,17159815.000000 ,20907016.000000 ,63791648.000000 ,47570453.000000 ,68018748.000000 ,75160677.000000 ,68513298.200000 ,78323364.060000 ,65413081.240000 ,43676253.170000 ,35988702.680000 ,35620442.650000 ,48195839.980000 ,49568582.050000 ,71998225.330000 ,
A000910,자본총계,1637660.000000 ,3206224.000000 ,4997971.000000 ,6286966.000000 ,8770588.000000 ,12228155.000000 ,15950335.000000 ,26906632.000000 ,29174859.000000 ,29927420.000000 ,32884161.000000 ,41909184.000000 ,55994586.000000 ,58326632.000000 ,61695550.000000 ,62175357.000000 ,67033086.000000 ,76556493.000000 ,224108577.000000 ,215768868.000000 ,220111533.000000 ,306696774.000000 ,227744896.560000 ,193579460.790000 ,205764269.030000 ,130502114.130000 ,122668312.610000 ,125003020.750000 ,209338418.310000 ,147282643.970000 ,142790949.430000 ,
A000910,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A000910,이연법인세자산,,,,,,,,,,,33607.000000 ,,898.000000 ,,700135.000000 ,1034730.000000 ,,,,,,,,,,,,,,,3413243.300000 ,
A000910,영업이익,3365616.000000 ,4149817.000000 ,2862876.000000 ,4509021.000000 ,6261897.000000 ,6469063.000000 ,7725283.000000 ,6179211.000000 ,7861185.000000 ,6856991.000000 ,7496601.000000 ,3518688.000000 ,3765833.000000 ,4349189.000000 ,874785.000000 ,3186174.000000 ,1247823.000000 ,2687638.000000 ,581907.000000 ,4832113.000000 ,6777077.000000 ,12547750.000000 ,9374175.000000 ,4620425.000000 ,4441949.730000 ,5050035.800000 ,312260.130000 ,1679999.290000 ,462113.000000 ,-716958.000000 ,10890229.000000 ,
A000910,자산총계,25041568.000000 ,25741579.000000 ,32531040.000000 ,33298011.000000 ,40278258.000000 ,49782248.000000 ,61773715.000000 ,68351919.000000 ,78529794.000000 ,77556694.000000 ,81227212.000000 ,88688572.000000 ,94717349.000000 ,92308058.000000 ,93252528.000000 ,95440233.000000 ,99931301.000000 ,123896591.000000 ,340347319.000000 ,315228253.000000 ,307945095.000000 ,422529794.000000 ,323732609.300000 ,262364852.140000 ,275516204.520000 ,176787596.000000 ,163957107.840000 ,164337625.600000 ,363299898.420000 ,306580015.640000 ,325173584.880000 ,
A083420,자본총계,,,,,,,,,,,,,,,28203959.000000 ,30803179.000000 ,40582067.000000 ,42954061.000000 ,46861497.000000 ,45947800.000000 ,51618707.000000 ,73329084.000000 ,90252133.420000 ,98559436.550000 ,106214115.230000 ,115821491.250000 ,115937049.100000 ,115501770.370000 ,109741657.790000 ,107239349.510000 ,108493853.800000 ,
A083420,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A083420,이연법인세자산,,,,,,,,,,,,,,,,,,,877922.000000 ,1323782.000000 ,,,,,,,,,,,,
A083420,영업이익,,,,,,,,,,,,,,,2244752.000000 ,4107983.000000 ,4771539.000000 ,3917081.000000 ,4118277.000000 ,1556434.000000 ,11660900.000000 ,5128408.000000 ,12781962.250000 ,14066601.920000 ,11720897.480000 ,14206400.260000 ,3045002.800000 ,4064776.110000 ,3533632.500000 ,3364826.620000 ,7810600.140000 ,
A083420,자산총계,,,,,,,,,,,,,,,31452462.000000 ,37787249.000000 ,47018254.000000 ,50599390.000000 ,83884047.000000 ,79161452.000000 ,83910480.000000 ,98382320.000000 ,129851419.690000 ,158667056.910000 ,162058007.960000 ,196396573.320000 ,218566708.030000 ,206368678.240000 ,195270243.390000 ,189074021.670000 ,186816236.260000 ,
A186230,자본총계,,,,,,,,,,,,,,,,,,3645417.000000 ,2698974.000000 ,4466644.000000 ,6606267.000000 ,8478933.000000 ,11933749.000000 ,12712052.000000 ,11609179.000000 ,11112629.000000 ,14756965.000000 ,22222859.000000 ,24240199.000000 ,23995551.470000 ,37391336.700000 ,
A186230,우선주자본금,,,,,,,,,,,,,,,,,,,,,,178750.000000 ,517734.000000 ,517734.000000 ,338984.000000 ,463984.000000 ,432643.000000 ,729196.000000 ,729196.000000 ,333333.000000 ,,
A186230,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60712.880000 ,
A186230,영업이익,,,,,,,,,,,,,,,,,,532076.000000 ,-91455.000000 ,310000.000000 ,1643266.000000 ,2105244.000000 ,1163077.000000 ,2125707.000000 ,1848475.000000 ,1614454.000000 ,3863996.000000 ,2283788.000000 ,2967057.000000 ,5106599.870000 ,5077237.800000 ,
A186230,자산총계,,,,,,,,,,,,,,,,,,13459766.000000 ,23528399.000000 ,20433171.000000 ,22797342.000000 ,25807169.000000 ,28639450.000000 ,29212124.000000 ,32312145.000000 ,30720641.000000 ,29457462.000000 ,38457096.000000 ,42011558.000000 ,63717254.070000 ,72321984.960000 ,
A012860,자본총계,,2317022.000000 ,3091606.000000 ,4432228.000000 ,6008816.000000 ,7183068.000000 ,10488642.000000 ,11929371.000000 ,11500470.000000 ,21070001.000000 ,25410888.000000 ,28032083.000000 ,30353714.000000 ,31819104.000000 ,35790550.000000 ,39625040.000000 ,45453801.000000 ,46934797.000000 ,56337217.000000 ,76701324.000000 ,76922677.000000 ,79784934.000000 ,123066606.000000 ,118578046.700000 ,134214286.760000 ,162060786.800000 ,177435637.110000 ,188331734.090000 ,137908600.240000 ,130166961.400000 ,161445597.400000 ,
A012860,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A012860,이연법인세자산,,,,,,,,,,,485411.000000 ,651478.000000 ,843149.000000 ,1384652.000000 ,1747741.000000 ,2936645.000000 ,3696185.000000 ,3859478.000000 ,4098803.000000 ,,,,,1672776.810000 ,2435524.130000 ,6013424.680000 ,6149265.410000 ,9900142.380000 ,21791895.710000 ,20251250.130000 ,19268203.480000 ,
A012860,영업이익,,987751.000000 ,1245972.000000 ,858729.000000 ,1021631.000000 ,1483228.000000 ,3038830.000000 ,1065275.000000 ,824667.000000 ,-3074330.000000 ,3849838.000000 ,1951711.000000 ,1552805.000000 ,4421601.000000 ,2163192.000000 ,5202391.000000 ,6740125.000000 ,3980275.000000 ,5175410.000000 ,2120307.000000 ,1150402.000000 ,1271635.000000 ,23012259.000000 ,11859482.330000 ,32165962.100000 ,38053034.770000 ,25379019.180000 ,16216985.210000 ,-14264783.970000 ,1669564.270000 ,10866621.460000 ,
A012860,자산총계,,12656601.000000 ,16344985.000000 ,21036186.000000 ,28627899.000000 ,40897148.000000 ,53202377.000000 ,58715879.000000 ,64262748.000000 ,70596797.000000 ,75334292.000000 ,90774334.000000 ,91202314.000000 ,103064225.000000 ,119663769.000000 ,133872107.000000 ,156786286.000000 ,168119025.000000 ,165727929.000000 ,194783486.000000 ,212718100.000000 ,229622975.000000 ,380125419.000000 ,422182774.600000 ,450980635.770000 ,496070371.930000 ,583108621.980000 ,645936898.800000 ,576154630.220000 ,635384033.340000 ,673938142.140000 ,
A006910,자본총계,1644277.000000 ,1788929.000000 ,2287839.000000 ,2495460.000000 ,2792143.000000 ,4616259.000000 ,5932809.000000 ,6133004.000000 ,8754899.000000 ,11424576.000000 ,15122184.000000 ,14914569.000000 ,14916837.000000 ,15144210.000000 ,14632815.000000 ,20117836.000000 ,17025516.000000 ,20388287.000000 ,14022353.000000 ,14281913.000000 ,15418350.000000 ,37302835.000000 ,36719452.700000 ,37816924.020000 ,35688602.790000 ,34473301.380000 ,47992416.830000 ,93876277.410000 ,84307477.940000 ,78393884.210000 ,79911260.470000 ,
A006910,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A006910,이연법인세자산,,,,,,,,,,589730.000000 ,535311.000000 ,459302.000000 ,516282.000000 ,453276.000000 ,978161.000000 ,817231.000000 ,367015.000000 ,118975.000000 ,654005.000000 ,1053800.000000 ,1044136.000000 ,1010679.000000 ,1345039.710000 ,1143637.470000 ,1276051.780000 ,2819404.750000 ,2725061.820000 ,2848149.130000 ,1424074.570000 ,556773.960000 ,,
A006910,영업이익,799056.000000 ,928895.000000 ,1125430.000000 ,1065514.000000 ,1043853.000000 ,1607294.000000 ,1438916.000000 ,994500.000000 ,558966.000000 ,1394603.000000 ,1605110.000000 ,1101052.000000 ,1225998.000000 ,950526.000000 ,-1430889.000000 ,1773553.000000 ,667610.000000 ,1976930.000000 ,-5042840.000000 ,674381.000000 ,2391036.000000 ,1434202.000000 ,-2932087.810000 ,3054867.840000 ,1125268.440000 ,-4275089.140000 ,1778708.640000 ,-3789492.740000 ,-6380834.520000 ,-1316376.690000 ,-1055100.690000 ,
A006910,자산총계,9838592.000000 ,10547610.000000 ,12514007.000000 ,14355468.000000 ,16840789.000000 ,19867146.000000 ,22304253.000000 ,27687441.000000 ,29730000.000000 ,30950220.000000 ,31875864.000000 ,32808055.000000 ,34352191.000000 ,38049156.000000 ,42678072.000000 ,46381835.000000 ,45119447.000000 ,47110787.000000 ,57079458.000000 ,61681958.000000 ,69850781.000000 ,73100161.000000 ,80846088.690000 ,97602030.610000 ,92473550.400000 ,84509243.410000 ,93504569.210000 ,128713105.240000 ,123621807.960000 ,124282591.170000 ,125593380.240000 ,
A094170,자본총계,,,,,,,,,,,,,,,,,,,2903481.000000 ,5838256.000000 ,8401841.000000 ,9760758.000000 ,12598906.000000 ,8464515.000000 ,15103291.000000 ,20196813.000000 ,35373285.170000 ,32761903.880000 ,26544496.710000 ,20645425.760000 ,24723873.730000 ,
A094170,우선주자본금,,,,,,,,,,,,,,,,,,,,166000.000000 ,306850.000000 ,306850.000000 ,456850.000000 ,,,,,,,436300.000000 ,,
A094170,이연법인세자산,,,,,,,,,,,,,,,,,,,,,811611.000000 ,675053.000000 ,1113670.000000 ,1514073.000000 ,2460558.000000 ,3461570.000000 ,3841934.720000 ,4577643.690000 ,4719281.870000 ,4038059.170000 ,3528035.570000 ,
A094170,영업이익,,,,,,,,,,,,,,,,,,,1638126.000000 ,1511796.000000 ,522705.000000 ,1455161.000000 ,1666640.000000 ,2790404.000000 ,7355488.000000 ,5473312.000000 ,8299961.350000 ,1467793.040000 ,-1799001.030000 ,-6280844.940000 ,-2188813.480000 ,
A094170,자산총계,,,,,,,,,,,,,,,,,,,5013460.000000 ,8299631.000000 ,13390063.000000 ,18045703.000000 ,17993843.000000 ,26303861.000000 ,26162133.000000 ,32924311.000000 ,43445926.340000 ,42756175.130000 ,42933844.470000 ,41671770.720000 ,54041007.950000 ,
A040160,자본총계,,,,,,,,,1470122.000000 ,2225287.000000 ,3770552.000000 ,28740928.000000 ,31800124.000000 ,31216077.000000 ,26233154.000000 ,23519891.000000 ,26428854.000000 ,30152489.000000 ,34286053.000000 ,36349930.000000 ,45957778.000000 ,46349120.000000 ,62620910.020000 ,51821112.200000 ,38089436.580000 ,39494055.760000 ,48439760.910000 ,54986282.880000 ,49185541.510000 ,60971464.340000 ,68324728.300000 ,
A040160,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A040160,이연법인세자산,,,,,,,,,,,,33764.000000 ,,363801.000000 ,927098.000000 ,,,,,,,,,,,,1111515.870000 ,2432951.040000 ,4010246.070000 ,4309468.360000 ,4471294.280000 ,
A040160,영업이익,,,,,,,,,1051679.000000 ,407951.000000 ,1315061.000000 ,3548101.000000 ,2842522.000000 ,-287718.000000 ,-1901067.000000 ,-5730995.000000 ,-1733488.000000 ,1029736.000000 ,2074062.000000 ,4499985.000000 ,4341607.000000 ,1007060.000000 ,299175.270000 ,-5572445.420000 ,2090743.760000 ,1266109.960000 ,8767964.770000 ,7862133.080000 ,2076426.950000 ,17333067.710000 ,11613034.310000 ,
A040160,자산총계,,,,,,,,,3249946.000000 ,3673417.000000 ,5288134.000000 ,32375753.000000 ,41247754.000000 ,33611586.000000 ,40898786.000000 ,26790299.000000 ,35497165.000000 ,46030761.000000 ,55894942.000000 ,70101375.000000 ,75848469.000000 ,75287320.000000 ,93391124.270000 ,83053715.150000 ,62246147.210000 ,63334993.840000 ,68765918.810000 ,81504821.390000 ,139977164.960000 ,128568000.480000 ,128558142.050000 ,
A013810,자본총계,,2613094.000000 ,2890291.000000 ,2232918.000000 ,1297933.000000 ,1368979.000000 ,1527239.000000 ,3467562.000000 ,7127714.000000 ,7492336.000000 ,9428210.000000 ,45083853.000000 ,44092629.000000 ,15730203.000000 ,15964228.000000 ,11031317.000000 ,24918593.000000 ,14104262.000000 ,19152874.000000 ,18801496.000000 ,21899886.000000 ,20202099.000000 ,26990181.610000 ,23546303.420000 ,30302034.890000 ,42457769.430000 ,52189687.370000 ,44515476.000000 ,42895708.090000 ,29994319.520000 ,41710997.720000 ,
A013810,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A013810,이연법인세자산,,,,,,,,,,,,,,,,,,,,,2069224.000000 ,1990598.000000 ,511675.730000 ,2068778.970000 ,,,,,2109.330000 ,1305223.100000 ,1416084.530000 ,
A013810,영업이익,,1172345.000000 ,1445010.000000 ,-768871.000000 ,868208.000000 ,-2006866.000000 ,993333.000000 ,2062963.000000 ,2147913.000000 ,2672385.000000 ,3259484.000000 ,778401.000000 ,887461.000000 ,-798906.000000 ,-4928639.000000 ,-5039305.000000 ,-1419466.000000 ,1813446.000000 ,1868118.000000 ,3601042.000000 ,4262230.000000 ,2487635.000000 ,9135.990000 ,2870214.430000 ,908305.680000 ,7075254.390000 ,11121855.860000 ,5363033.040000 ,1362133.420000 ,-2830706.690000 ,6635585.350000 ,
A013810,자산총계,,17028839.000000 ,22482295.000000 ,20538277.000000 ,23810464.000000 ,25193897.000000 ,23176391.000000 ,26013897.000000 ,33131750.000000 ,26999864.000000 ,29989645.000000 ,64931352.000000 ,78790687.000000 ,70010350.000000 ,67427226.000000 ,58895245.000000 ,44155467.000000 ,39604573.000000 ,50505725.000000 ,54671519.000000 ,65342113.000000 ,70190318.000000 ,94174630.890000 ,84898836.060000 ,101136944.890000 ,129039712.430000 ,135276071.730000 ,106010011.580000 ,99135240.370000 ,81647417.490000 ,87795562.230000 ,
A035000,자본총계,,,,,10550558.000000 ,16573439.000000 ,25042158.000000 ,30905466.000000 ,29884390.000000 ,33405924.000000 ,63658634.000000 ,77720795.000000 ,86555480.000000 ,84561433.000000 ,96860012.000000 ,92667119.000000 ,93943560.000000 ,91696770.000000 ,89113124.000000 ,105371204.000000 ,85540974.000000 ,99914545.370000 ,105297100.280000 ,113198587.110000 ,121654051.000000 ,125379059.780000 ,134923508.730000 ,146078677.380000 ,121888329.000000 ,130424061.920000 ,142912573.810000 ,
A035000,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A035000,이연법인세자산,,,,,,,,,,,1088899.000000 ,433569.000000 ,276891.000000 ,2131379.000000 ,556296.000000 ,,122827.000000 ,,,141503.000000 ,573428.000000 ,2750749.790000 ,2697551.480000 ,1874268.100000 ,2368982.000000 ,4067218.350000 ,5136554.670000 ,5345999.260000 ,15038517.000000 ,15586633.300000 ,17334664.500000 ,
A035000,영업이익,,,,,4315765.000000 ,11047128.000000 ,13654417.000000 ,9475130.000000 ,9520823.000000 ,3918417.000000 ,20923828.000000 ,24538659.000000 ,15228497.000000 ,16366976.000000 ,16387024.000000 ,14876786.000000 ,8149416.000000 ,8029235.000000 ,6447618.000000 ,-4771511.000000 ,-1844430.000000 ,10874009.690000 ,13557410.790000 ,15107914.900000 ,16133938.000000 ,12839343.430000 ,13807787.390000 ,19588688.310000 ,19713357.550000 ,25412262.790000 ,21891878.780000 ,
A035000,자산총계,,,,,88625222.000000 ,140370233.000000 ,194996799.000000 ,198318817.000000 ,284058624.000000 ,148552395.000000 ,180927183.000000 ,186794126.000000 ,213415130.000000 ,259589717.000000 ,290659150.000000 ,95644609.000000 ,95554000.000000 ,93364415.000000 ,90657629.000000 ,108906615.000000 ,91570223.000000 ,318191367.920000 ,366689625.730000 ,363912589.970000 ,408525165.000000 ,398436358.250000 ,482838657.670000 ,507061895.610000 ,603730627.000000 ,632827969.110000 ,503688015.260000 ,
A102210,자본총계,,,,,,,,,,,1563252.000000 ,1394164.000000 ,2586444.000000 ,3127387.000000 ,3661180.000000 ,4063477.000000 ,6076383.000000 ,9952260.000000 ,22261946.000000 ,32214945.000000 ,75011613.000000 ,84372905.000000 ,92642673.060000 ,98949831.750000 ,107152052.010000 ,106449705.290000 ,120927615.040000 ,122289716.590000 ,119432116.470000 ,125257475.990000 ,111779530.820000 ,
A102210,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
